DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS
XX/05/21;12:48:27;APPROACH;AIR;AIR;AIR;3978;3974.00;1013.0;3735;2053;24.50;-30.535.126;-60.240.433;189;187;160;160.75;0.302;-1459;1.06;-0.02;0.03;58;0.00;0;-6.8;53578;5;28.48;3.2;-0.0;10.20;-1.56;34.1;35.0;74.8;74.6;577;593;IDLE;IDLE;17515.9;8782.44;8733.48;1350.2;1398.8;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:28;APPROACH;AIR;AIR;AIR;3950;3946.00;1013.0;3707;2053;24.50;-30.529.022;-60.239.822;188;187;160;160.75;0.302;-1532;1.12;-0.01;0.04;62;-72.77;0;-7.4;53578;5;28.83;3.2;-0.0;10.55;-1.37;33.9;35.0;75.0;74.6;578;592;IDLE;IDLE;17516.6;8782.81;8733.87;1344.1;1392.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:29;APPROACH;AIR;AIR;AIR;3923;3919.00;1013.0;3680;2053;24.50;-30.522.919;-60.239.212;188;187;160;160.75;0.302;-1571;1.15;-0.00;0.05;65;-180.0;0;-7.6;53578;5;29.18;3.3;0.1;10.72;-1.21;34.1;35.0;73.6;74.6;577;593;IDLE;IDLE;17517.4;8783.19;8734.26;1350.2;1398.8;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:30;APPROACH;AIR;AIR;AIR;3894;3890.00;1013.0;3651;2053;24.50;-30.516.815;-60.238.602;187;187;160;160.75;0.302;-1607;1.16;-0.00;0.05;69;-72.77;0;-7.6;53578;5;29.53;3.7;0.4;10.90;-1.04;34.1;35.0;76.1;74.6;578;593;IDLE;IDLE;17518.2;8783.56;8734.64;1356.2;1398.8;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:31;APPROACH;AIR;AIR;AIR;3866;3862.00;1013.0;3623;2053;24.75;-30.511.475;-60.237.991;186;187;160;160.75;0.302;-1641;1.17;-0.00;0.05;71;0.00;0;-7.3;53578;5;29.53;3.7;-0.1;10.20;-0.86;34.1;35.0;74.6;74.6;577;593;IDLE;IDLE;17518.9;8783.94;8735.03;1356.2;1392.7;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:32;APPROACH;AIR;AIR;AIR;3837;3833.00;1013.0;3594;2053;24.75;-30.505.710;-60.237.232;186;186;160;160.75;0.302;-1664;1.10;-0.01;0.04;75;-72.77;0;-6.8;53578;5;29.18;3.2;-0.5;9.84;-0.72;33.9;35.0;73.7;74.6;577;593;IDLE;IDLE;17519.7;8784.32;8735.42;1356.2;1398.8;6586.2;43;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:33;APPROACH;AIR;AIR;AIR;3808;3804.00;1013.0;3565;2053;24.75;-30.501.132;-60.236.645;185;186;160;160.75;0.302;-1689;1.08;-0.01;0.04;77;-180.0;0;-6.4;53578;5;28.83;3.0;-0.2;9.84;-0.56;34.1;34.9;75.7;74.6;577;592;IDLE;IDLE;17520.5;8784.69;8735.81;1350.2;1398.8;6586.2;21;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:34;APPROACH;AIR;AIR;AIR;3779;3775.00;1013.0;3536;2053;24.75;-30.496.554;-60.235.794;185;187;160;160.75;0.300;-1706;1.14;-0.00;0.05;80;-72.77;0;-6.1;53578;5;29.18;2.8;-0.1;8.96;-0.46;33.9;35.0;74.3;74.6;578;593;IDLE;IDLE;17521.2;8785.07;8736.20;1356.2;1404.9;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:35;APPROACH;AIR;AIR;AIR;3749;3745.00;1013.0;3506;2053;24.75;-30.492.315;-60.235.123;184;187;160;160.75;0.300;-1727;1.12;-0.01;0.03;82;0.00;0;-5.3;53578;5;28.83;2.3;-0.4;8.09;-0.33;34.1;35.0;74.9;74.6;578;593;IDLE;IDLE;17522.0;8785.45;8736.59;1356.2;1404.9;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:36;APPROACH;AIR;AIR;AIR;3719;3715.00;1013.0;3476;2053;24.75;-30.489.264;-60.234.356;184;187;160;160.75;0.302;-1751;1.06;-0.01;0.03;85;-72.77;0;-4.7;53578;5;28.48;1.6;-0.6;8.09;-0.24;36.7;37.3;76.2;76.7;592;617;IDLE;IDLE;17522.9;8785.88;8737.07;1563.0;1727.2;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:37;APPROACH;AIR;AIR;AIR;3689;3685.00;1013.0;3446;2053;25.00;-30.486.217;-60.233.444;184;187;160;160.75;0.302;-1767;1.09;-0.01;0.04;87;-180.0;0;-4.6;53578;5;28.48;1.6;-0.1;8.26;-0.14;40.6;41.8;79.3;80.6;634;659;IDLE;IDLE;17524.0;8786.39;8737.64;1824.6;2043.5;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:38;APPROACH;AIR;AIR;AIR;3658;3654.00;1013.0;3415;2053;25.00;-30.483.928;-60.232.681;185;188;160;160.75;0.304;-1788;1.12;-0.01;0.05;90;-72.77;0;-4.3;53578;5;28.48;1.8;0.1;8.44;-0.07;47.1;45.9;83.4;82.7;661;654;IDLE;IDLE;17525.1;8786.98;8738.20;2122.6;2031.3;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:39;APPROACH;AIR;AIR;AIR;3627;3622.00;1013.0;3384;2053;25.00;-30.481.980;-60.231.766;186;189;160;160.75;0.304;-1812;1.13;-0.01;0.05;93;0.00;0;-4.0;53578;5;28.48;1.8;0.0;8.26;0.02;46.3;43.7;82.2;81.0;631;613;IDLE;IDLE;17526.2;8787.53;8738.68;2000.9;1727.2;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:40;APPROACH;AIR;AIR;AIR;3595;3592.00;1013.0;3352;2053;25.00;-30.480.030;-60.230.850;186;189;160;160.75;0.304;-1838;1.11;-0.01;0.03;96;-72.77;0;-3.6;53578;5;27.42;1.6;-0.2;7.91;0.07;41.4;39.7;79.8;78.6;586;586;IDLE;IDLE;17527.1;8788.00;8739.09;1696.8;1484.0;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:41;APPROACH;AIR;AIR;AIR;3564;3560.00;1013.0;3321;2053;25.25;-30.477.993;-60.230.087;187;190;160;160.75;0.306;-1855;1.09;-0.00;0.03;98;-180.0;0;-3.3;53578;5;24.61;1.4;-0.1;7.73;0.12;37.6;36.5;77.5;76.4;566;572;IDLE;IDLE;17527.8;8788.42;8739.46;1477.9;1331.9;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:42;APPROACH;AIR;AIR;AIR;3533;3529.00;1013.0;3290;2053;25.25;-30.475.950;-60.229.168;187;190;160;160.75;0.306;-1857;1.07;0.01;0.02;101;-72.77;0;-3.1;53578;5;20.04;1.2;-0.1;7.56;0.15;34.9;34.7;77.8;74.6;557;565;IDLE;IDLE;17528.6;8788.78;8739.81;1325.8;1265.0;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:43;APPROACH;AIR;AIR;AIR;3502;3498.00;1013.0;3259;2053;25.50;-30.474.329;-60.228.252;188;191;160;160.75;0.306;-1858;1.06;0.01;0.02;103;0.00;0;-2.7;53578;5;16.52;1.2;-0.0;7.21;0.17;33.3;34.8;74.8;74.4;551;576;IDLE;IDLE;17529.3;8789.12;8740.20;1222.4;1374.5;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:44;APPROACH;AIR;AIR;AIR;3471;3467.00;1013.0;3228;2053;25.50;-30.473.356;-60.227.421;188;191;160;160.75;0.306;-1858;1.04;0.01;0.02;104;-72.77;0;-2.3;53578;5;12.66;1.2;-0.0;7.03;0.19;33.7;35.2;74.9;74.6;557;587;IDLE;IDLE;17530.0;8789.48;8740.59;1289.3;1404.9;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:45;APPROACH;AIR;AIR;AIR;3441;3436.00;1013.0;3198;2053;25.50;-30.473.073;-60.226.414;189;191;160;160.75;0.306;-1849;1.02;0.01;0.01;105;-180.0;0;-1.7;53578;5;9.84;1.2;-0.0;6.68;0.19;33.9;35.2;74.0;74.8;572;590;IDLE;IDLE;17530.8;8789.85;8740.98;1344.1;1404.9;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:46;APPROACH;AIR;AIR;AIR;3410;3406.00;1013.0;3167;2053;25.75;-30.473.483;-60.225.651;189;191;160;160.75;0.306;-1843;1.01;0.01;0.01;105;-72.77;0;-1.1;53578;5;7.03;1.2;-0.0;6.68;0.19;33.8;35.0;74.4;74.8;574;592;IDLE;IDLE;17531.5;8790.22;8741.37;1331.9;1404.9;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:47;APPROACH;AIR;AIR;AIR;3381;3378.00;1013.0;3138;2053;25.75;-30.474.582;-60.224.819;190;192;160;160.75;0.308;-1829;1.01;0.01;0.01;106;0.00;0;-0.6;53578;5;4.92;1.4;0.2;6.68;0.18;33.8;35.0;74.9;74.8;575;592;IDLE;IDLE;17532.3;8790.60;8741.76;1350.2;1411.0;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:48;APPROACH;AIR;AIR;AIR;3352;3350.00;1013.0;3109;2053;26.00;-30.475.872;-60.223.812;190;192;160;160.65;0.308;-1799;1.01;0.01;0.01;106;-72.77;0;-0.3;53524;5;2.81;1.4;0.0;6.50;0.17;33.9;35.2;74.4;74.6;577;593;IDLE;IDLE;17533.1;8790.98;8742.15;1356.2;1404.9;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:49;APPROACH;AIR;AIR;AIR;3324;3322.00;1013.0;3081;2053;26.00;-30.477.197;-60.223.049;191;193;160;160.65;0.308;-1770;1.00;0.00;0.01;106;-180.0;0;0.0;53524;5;0.35;1.4;0.0;6.50;0.14;33.9;35.2;75.1;74.6;578;593;IDLE;IDLE;17533.9;8791.36;8742.54;1362.3;1411.0;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:50;APPROACH;AIR;AIR;AIR;3296;3294.00;1013.0;3053;2053;26.00;-30.478.528;-60.222.130;191;193;160;160.65;0.308;-1740;1.01;0.01;0.01;106;-72.77;0;0.2;53524;5;-2.46;1.6;0.1;6.68;0.13;33.9;35.2;73.7;74.6;578;593;IDLE;IDLE;17534.6;8791.73;8742.94;1362.3;1417.1;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:51;APPROACH;AIR;AIR;AIR;3270;3266.00;1013.0;3027;2053;26.00;-30.479.863;-60.221.214;191;193;160;160.65;0.308;-1701;1.03;0.01;0.01;105;0.00;0;0.2;53524;5;-3.52;1.9;0.2;6.68;0.10;33.9;35.0;75.7;74.6;578;593;IDLE;IDLE;17535.4;8792.11;8743.33;1362.3;1411.0;6586.2;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:52;APPROACH;AIR;AIR;AIR;3244;3241.00;1013.0;3001;2053;26.25;-30.481.198;-60.220.451;192;194;160;160.65;0.310;-1654;1.03;0.01;0.01;105;-72.77;0;0.3;53524;5;-3.87;2.1;0.2;6.50;0.08;33.9;35.0;74.4;74.6;578;593;IDLE;IDLE;17536.2;8792.49;8743.72;1362.3;1417.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:53;APPROACH;AIR;AIR;AIR;3220;3217.00;1013.0;2977;2053;26.25;-30.482.538;-60.219.536;192;194;160;160.65;0.310;-1603;1.02;-0.00;0.01;104;-180.0;0;0.4;53524;5;-3.87;2.3;0.2;6.50;0.06;33.9;35.0;74.8;74.6;578;594;IDLE;IDLE;17536.9;8792.87;8744.11;1368.4;1417.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:54;APPROACH;AIR;AIR;AIR;3197;3194.00;1013.0;2954;2053;26.25;-30.483.882;-60.218.620;192;194;160;160.65;0.310;-1540;1.01;0.00;0.00;104;-72.77;0;0.4;53524;5;-3.16;2.3;0.0;6.15;0.05;33.9;35.0;74.8;74.6;579;594;IDLE;IDLE;17537.7;8793.25;8744.51;1362.3;1417.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:55;APPROACH;AIR;AIR;AIR;3175;3173.00;1013.0;2932;2053;26.25;-30.485.222;-60.217.800;192;194;160;160.65;0.310;-1477;1.00;-0.00;0.00;104;0.00;0;0.4;53524;5;-2.46;2.5;0.2;6.50;0.03;33.9;35.0;74.5;74.6;578;594;IDLE;IDLE;17538.5;8793.63;8744.90;1368.4;1423.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:56;APPROACH;AIR;AIR;AIR;3154;3151.00;1013.0;2911;2053;26.50;-30.486.569;-60.216.789;192;194;160;160.65;0.310;-1415;1.02;-0.00;0.01;103;-72.77;0;0.4;53524;5;-2.11;2.8;0.4;6.50;0.02;33.9;35.2;75.2;74.6;579;595;IDLE;IDLE;17539.3;8794.01;8745.30;1368.4;1417.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:57;APPROACH;AIR;AIR;AIR;3135;3132.00;1013.0;2892;2053;26.50;-30.487.912;-60.215.874;192;194;160;160.65;0.310;-1344;1.02;-0.00;0.01;103;-180.0;0;0.3;53524;5;-1.41;3.0;0.2;6.50;0.01;33.9;35.0;73.4;74.6;579;594;IDLE;IDLE;17540.0;8794.39;8745.69;1368.4;1417.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:58;APPROACH;AIR;AIR;AIR;3116;3112.00;1013.0;2873;2053;26.50;-30.489.261;-60.215.054;192;194;160;160.65;0.310;-1277;1.02;0.00;0.01;103;-72.77;0;0.1;53524;5;-1.05;3.2;0.2;6.50;0.00;33.9;35.2;75.5;74.6;579;594;IDLE;IDLE;17540.8;8794.77;8746.08;1368.4;1417.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:48:59;APPROACH;AIR;AIR;AIR;3098;3095.00;1013.0;2855;2053;26.50;-30.490.603;-60.214.043;192;194;160;160.65;0.310;-1222;1.01;-0.00;0.01;103;0.00;0;-0.1;53524;5;-0.70;3.3;0.1;6.33;-0.01;33.9;35.2;74.5;74.6;579;595;IDLE;IDLE;17541.6;8795.15;8746.48;1368.4;1417.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:00;APPROACH;AIR;AIR;AIR;3081;3078.00;1013.0;2838;2053;26.50;-30.491.953;-60.213.127;191;194;160;160.65;0.308;-1165;1.01;0.00;0.01;104;-72.77;0;-0.3;53524;5;-0.35;3.5;0.1;6.50;-0.01;33.9;35.2;74.4;74.6;579;594;IDLE;IDLE;17542.4;8795.53;8746.87;1374.5;1423.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:01;APPROACH;AIR;AIR;AIR;3065;3062.00;1013.0;2822;2053;26.50;-30.493.295;-60.212.307;191;193;160;160.65;0.308;-1107;1.02;0.00;0.01;104;-180.0;0;-0.4;53524;5;-0.35;3.7;0.1;6.50;-0.02;33.9;35.0;75.4;74.6;579;594;IDLE;IDLE;17543.1;8795.91;8747.27;1374.5;1429.2;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:02;APPROACH;AIR;AIR;AIR;3051;3049.00;1013.0;2808;2053;26.50;-30.494.640;-60.211.296;191;193;160;160.65;0.308;-1039;1.01;0.00;0.01;104;-72.77;0;-0.4;53524;5;-0.35;3.9;0.1;6.50;-0.03;33.9;35.0;74.3;74.6;579;594;IDLE;IDLE;17543.9;8796.29;8747.67;1368.4;1423.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:03;APPROACH;AIR;AIR;AIR;3037;3034.00;1013.0;2794;2053;26.50;-30.495.980;-60.210.533;190;193;160;160.65;0.306;-973;1.01;0.01;0.01;104;0.00;0;-0.5;53524;5;-0.35;4.0;0.3;6.33;-0.04;33.9;35.0;75.5;74.6;579;594;IDLE;IDLE;17544.7;8796.68;8748.06;1374.5;1429.2;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:04;APPROACH;AIR;AIR;AIR;3023;3020.00;1013.0;2780;2053;26.50;-30.497.317;-60.209.713;190;192;160;160.65;0.306;-929;0.99;0.01;0.01;104;-72.77;0;-0.5;53524;5;-0.70;4.0;0.1;6.68;-0.04;33.9;35.0;73.7;74.6;579;594;IDLE;IDLE;17545.5;8797.06;8748.46;1374.5;1423.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:05;APPROACH;AIR;AIR;AIR;3011;3008.00;1013.0;2768;2053;26.50;-30.498.655;-60.208.702;189;191;160;160.65;0.304;-880;1.01;0.01;0.01;104;-180.0;0;-0.4;53524;5;-1.05;4.4;0.3;6.68;-0.05;33.9;35.0;75.2;74.6;580;595;IDLE;IDLE;17546.3;8797.44;8748.86;1374.5;1429.2;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:06;APPROACH;AIR;AIR;AIR;2998;2995.00;1013.0;2755;2053;26.50;-30.499.988;-60.207.939;188;191;160;160.65;0.304;-837;1.01;0.01;0.01;104;-72.77;0;-0.4;53524;5;-1.41;4.6;0.3;6.68;-0.05;33.9;35.2;74.4;74.8;580;595;IDLE;IDLE;17547.0;8797.82;8749.25;1374.5;1423.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:07;APPROACH;AIR;AIR;AIR;2986;2984.00;1013.0;2743;2053;26.50;-30.501.318;-60.207.027;188;190;160;160.65;0.302;-808;1.01;0.01;0.01;103;0.00;0;-0.4;53524;5;-1.76;4.6;0.1;6.50;-0.06;33.9;35.0;73.9;74.6;580;595;IDLE;IDLE;17547.8;8798.20;8749.65;1374.5;1429.2;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:08;APPROACH;AIR;AIR;AIR;2976;2974.00;1013.0;2733;2053;26.50;-30.502.646;-60.206.112;187;190;160;160.65;0.302;-759;1.00;0.01;0.01;103;-72.77;0;-0.3;53524;5;-1.76;4.7;0.2;6.86;-0.07;33.9;35.0;76.1;74.6;580;594;IDLE;IDLE;17548.6;8798.58;8750.05;1374.5;1429.2;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:09;APPROACH;AIR;AIR;AIR;2966;2963.00;1013.0;2723;2053;26.50;-30.503.967;-60.205.349;187;188;160;160.65;0.300;-707;1.00;0.01;0.01;103;-180.0;0;-0.1;53524;5;-1.76;4.9;0.2;6.86;-0.08;33.9;35.0;73.7;74.6;580;595;IDLE;IDLE;17549.4;8798.97;8750.45;1374.5;1435.3;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:10;APPROACH;AIR;AIR;AIR;2956;2954.00;1013.0;2713;2053;26.50;-30.505.283;-60.204.433;186;188;160;160.65;0.300;-672;0.99;0.00;0.01;103;-72.77;0;0.1;53524;5;-2.11;4.9;0.0;7.21;-0.08;33.9;35.0;76.2;74.6;580;595;IDLE;IDLE;17550.1;8799.35;8750.84;1374.5;1429.2;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:11;APPROACH;AIR;AIR;AIR;2946;2943.00;1013.0;2703;2053;26.50;-30.506.597;-60.203.671;185;187;160;160.65;0.298;-648;1.00;0.00;0.01;102;0.00;0;0.0;53524;5;-2.11;5.1;0.1;7.21;-0.09;33.9;35.0;74.6;74.6;580;595;IDLE;IDLE;17550.9;8799.73;8751.24;1374.5;1423.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:12;APPROACH;AIR;AIR;AIR;2937;2934.00;1013.0;2694;2053;26.50;-30.507.903;-60.202.850;184;186;160;160.65;0.296;-622;0.99;0.01;0.02;102;-72.77;0;-0.1;53524;5;-1.41;5.3;0.1;7.21;-0.09;33.9;35.0;74.8;74.6;580;595;IDLE;IDLE;17551.7;8800.11;8751.64;1368.4;1435.3;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:13;APPROACH;AIR;AIR;AIR;2928;2926.00;1013.0;2685;2053;26.50;-30.509.207;-60.201.843;184;185;160;160.65;0.294;-595;0.99;0.00;0.02;102;-180.0;0;-0.1;53524;5;-1.05;5.4;0.2;7.38;-0.09;33.9;35.0;75.8;74.6;581;595;IDLE;IDLE;17552.5;8800.49;8752.04;1380.6;1435.3;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:14;APPROACH;AIR;AIR;AIR;2919;2918.00;1013.0;2676;2053;26.50;-30.510.504;-60.201.080;183;185;160;160.65;0.294;-577;0.99;0.00;0.02;102;-72.77;0;0.0;53524;5;-0.70;5.6;0.3;7.56;-0.09;36.6;35.0;75.0;74.6;595;595;IDLE;IDLE;17553.3;8800.93;8752.43;1581.3;1435.3;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:15;APPROACH;AIR;AIR;AIR;2912;2909.00;1013.0;2669;2053;26.50;-30.511.796;-60.200.165;182;184;160;160.65;0.292;-545;1.01;0.01;0.03;102;0.00;0;-0.1;53524;5;-0.35;5.8;0.2;7.56;-0.10;40.5;37.6;78.6;76.9;637;624;IDLE;IDLE;17554.3;8801.45;8752.93;1848.9;1788.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:16;APPROACH;AIR;AIR;AIR;2904;2902.00;1013.0;2661;2053;26.25;-30.513.086;-60.199.249;181;183;160;160.65;0.290;-514;1.00;0.01;0.04;102;-72.77;0;-0.2;53524;5;-0.35;5.8;0.0;7.38;-0.10;49.8;42.3;82.2;81.1;666;666;CLIMB;CLIMB;17555.5;8802.05;8753.52;2171.2;2134.7;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:17;APPROACH;AIR;AIR;AIR;2899;2896.00;1013.0;2656;2053;26.25;-30.514.364;-60.198.486;181;183;160;160.65;0.290;-473;1.00;0.01;0.06;102;-180.0;0;-0.3;53524;5;0.00;5.8;0.0;7.38;-0.10;62.0;53.3;86.3;85.4;672;684;CLIMB;CLIMB;17557.0;8802.80;8754.26;2694.3;2639.5;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:18;APPROACH;AIR;AIR;AIR;2893;2890.00;1013.0;2650;2053;26.25;-30.515.645;-60.197.575;181;183;160;160.65;0.290;-426;1.00;0.01;0.08;102;-72.77;0;-0.3;53524;5;-0.35;6.0;0.1;7.21;-0.10;64.2;64.2;87.0;87.1;654;666;CLIMB;CLIMB;17558.7;8803.63;8755.09;2974.1;2992.3;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:19;APPROACH;AIR;AIR;AIR;2887;2885.00;1013.0;2644;2053;26.25;-30.516.918;-60.196.812;181;184;160;160.65;0.292;-404;0.99;0.00;0.07;102;0.00;0;-0.1;53524;5;-1.05;5.6;-0.3;6.86;-0.10;63.5;63.5;89.3;87.1;635;640;CLIMB;CLIMB;17560.3;8804.46;8755.91;3016.6;2974.1;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:20;APPROACH;AIR;AIR;AIR;2880;2878.00;1013.0;2637;2053;26.50;-30.518.188;-60.195.984;182;183;160;160.65;0.290;-399;0.95;0.01;0.06;102;-72.77;0;0.0;53524;5;-1.41;5.3;-0.4;6.68;-0.11;61.9;60.6;88.8;86.9;625;622;CLIMB;CLIMB;17561.9;8805.29;8756.70;2961.9;2815.9;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:21;APPROACH;AIR;AIR;AIR;2873;2870.00;1013.0;2630;2053;26.50;-30.519.457;-60.194.981;182;184;160;160.65;0.292;-406;0.95;0.00;0.06;102;-180.0;0;0.1;53524;5;-1.76;5.3;-0.1;6.86;-0.10;60.8;58.9;88.2;86.4;617;611;CLIMB;IDLE;17563.5;8806.08;8757.43;2864.6;2657.8;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:22;APPROACH;AIR;AIR;AIR;2865;2863.00;1013.0;2622;2053;26.50;-30.520.730;-60.194.218;182;183;160;160.65;0.290;-421;0.98;0.01;0.05;102;-72.77;0;0.0;53524;5;-1.41;5.4;0.2;7.21;-0.11;59.1;55.4;87.8;85.4;611;601;CLIMB;IDLE;17564.9;8806.85;8758.11;2767.3;2438.8;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:23;APPROACH;AIR;AIR;AIR;2857;2854.00;1013.0;2614;2053;26.50;-30.522.003;-60.193.302;182;184;160;160.65;0.292;-440;0.97;0.01;0.05;102;0.00;0;0.0;53524;5;-1.05;5.3;-0.1;6.68;-0.10;56.9;52.7;88.2;85.1;600;598;IDLE;IDLE;17566.3;8807.57;8758.76;2584.8;2323.3;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:24;APPROACH;AIR;AIR;AIR;2848;2845.00;1013.0;2605;2053;26.50;-30.523.276;-60.192.539;182;183;160;160.65;0.292;-463;0.94;0.00;0.05;102;-72.77;0;0.0;53524;5;-0.70;4.9;-0.2;6.68;-0.10;56.3;54.6;86.2;85.8;597;609;IDLE;IDLE;17567.6;8808.26;8759.42;2505.7;2390.2;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:25;APPROACH;AIR;AIR;AIR;2838;2835.00;1013.0;2595;2053;26.50;-30.524.549;-60.191.776;182;183;160;160.65;0.290;-498;0.96;0.01;0.05;102;-180.0;0;0.0;53524;5;-0.70;4.7;-0.1;7.03;-0.10;56.1;55.7;87.6;85.8;596;605;IDLE;IDLE;17569.0;8808.94;8760.09;2444.9;2414.5;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:26;APPROACH;AIR;AIR;AIR;2828;2825.00;1013.0;2585;2053;26.50;-30.525.827;-60.190.861;182;183;160;160.65;0.290;-532;0.96;0.00;0.05;101;-72.77;0;0.2;53524;5;-0.70;4.7;-0.0;6.86;-0.10;56.1;54.9;87.7;85.4;595;600;IDLE;IDLE;17570.3;8809.62;8760.75;2432.8;2347.6;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
XX/05/21;12:49:27;APPROACH;AIR;AIR;AIR;2817;2814.00;1013.0;2574;2053;26.50;-30.527.103;-60.190.098;182;183;160;160.65;0.290;-564;0.96;0.00;0.04;101;0.00;0;0.2;53524;5;-0.70;4.7;-0.0;7.03;-0.10;54.9;53.4;87.1;85.1;590;597;IDLE;IDLE;17571.6;8810.28;8761.38;2365.9;2286.8;6531.8;2;AP ENGAGED;AT ENGAGED;0;0;-
