DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N11;N12;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;SPDBRAKE;AP_EGD;AT;GPWS;GPWSM;TCAS;ELEVL;ELEVR;AILL;AILR;RUDD_PDL_FORCE;RUDD;PITCH_TRM
XX/06/21;05:14:26;DESCENT;AIR;AIR;AIR;4083;4101.00;1013.0;3845;2054;28.00;-31.333.160;-60.247.730;273;245;159;189.67;0.398;-653;0.98;-0.01;-0.01;-7;-180.0;0;-3.8;52962;0;10.55;3.3;-0.0;4.22;-3.62;35.0;35.8;74.5;74.6;562;575;IDLE;IDLE;16444.6;8259.98;8184.65;1338.0;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.70;0.88;0.41;-1233.00;-0.33;5.48
XX/06/21;05:14:27;DESCENT;AIR;AIR;AIR;4071;4090.00;1013.0;3833;2054;28.00;-31.321.716;-60.248.417;272;245;159;189.67;0.398;-665;1.00;-0.01;-0.01;-7;-72.77;0;-3.8;52962;0;10.20;3.3;-0.0;4.39;-3.58;35.0;35.8;75.4;74.6;562;575;IDLE;IDLE;16445.3;8260.35;8185.03;1338.0;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.55;1.81;1.34;1232.40;-0.33;5.48
XX/06/21;05:14:28;DESCENT;AIR;AIR;AIR;4059;4078.00;1013.0;3821;2054;28.00;-31.310.272;-60.248.875;271;244;159;189.67;0.396;-683;1.01;-0.01;-0.01;-6;0.00;0;-3.8;52962;0;8.79;3.5;0.1;4.39;-3.58;35.0;35.6;75.0;74.6;562;575;IDLE;IDLE;16446.1;8260.72;8185.41;1338.0;1380.6;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.50;1.99;1.46;-0.60;-0.26;5.48
XX/06/21;05:14:29;DESCENT;AIR;AIR;AIR;4048;4067.00;1013.0;3810;2054;28.00;-31.298.065;-60.249.332;270;244;159;189.67;0.394;-685;1.02;-0.00;-0.01;-5;-72.77;0;-3.8;52962;0;7.73;3.7;0.2;4.39;-3.55;34.9;35.6;75.4;74.6;562;575;IDLE;IDLE;16446.8;8261.09;8185.80;1338.0;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.45;1.29;0.82;1231.19;-0.20;5.48
XX/06/21;05:14:30;DESCENT;AIR;AIR;AIR;4037;4056.00;1013.0;3799;2054;28.00;-31.285.858;-60.249.943;269;243;159;189.67;0.394;-677;1.02;-0.00;-0.01;-5;-180.0;0;-3.8;52962;0;6.68;3.7;0.0;4.57;-3.53;35.0;35.6;75.2;74.6;563;576;IDLE;IDLE;16447.6;8261.47;8186.19;1338.0;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.55;1.23;0.76;-1233.00;-0.26;5.48
XX/06/21;05:14:31;DESCENT;AIR;AIR;AIR;4027;4046.00;1013.0;3789;2054;28.00;-31.274.414;-60.250.320;269;243;159;189.67;0.394;-662;1.02;-0.00;-0.01;-5;-72.77;0;-3.7;52962;0;6.33;3.9;0.1;4.39;-3.51;34.9;35.6;75.2;74.6;563;576;IDLE;IDLE;16448.4;8261.84;8186.57;1338.0;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.70;1.17;0.70;1232.40;-0.20;5.55
XX/06/21;05:14:32;DESCENT;AIR;AIR;AIR;4018;4037.00;1013.0;3780;2054;28.00;-31.262.207;-60.250.687;268;242;159;189.67;0.392;-631;1.01;-0.01;-0.01;-4;0.00;0;-3.7;52962;0;5.98;3.9;0.0;4.39;-3.48;34.9;35.6;74.5;74.6;562;576;IDLE;IDLE;16449.1;8262.21;8186.96;1344.1;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.90;1.05;0.58;-1233.00;-0.26;5.64
XX/06/21;05:14:33;DESCENT;AIR;AIR;AIR;4009;4029.00;1013.0;3771;2054;28.00;-31.250.000;-60.251.144;267;241;159;189.67;0.390;-601;1.00;-0.00;-0.01;-4;-72.77;0;-3.6;52962;0;5.27;4.0;0.1;4.57;-3.45;34.9;35.6;75.4;74.6;563;577;IDLE;IDLE;16449.9;8262.58;8187.34;1344.1;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.95;0.82;0.35;-1233.00;-0.26;5.64
XX/06/21;05:14:34;DESCENT;AIR;AIR;AIR;4001;4020.00;1013.0;3763;2054;28.00;-31.238.556;-60.251.526;266;241;159;189.67;0.390;-571;0.99;-0.01;-0.01;-4;-180.0;0;-3.6;52962;0;5.27;4.0;0.0;4.39;-3.41;34.9;35.6;74.0;74.6;563;576;IDLE;IDLE;16450.6;8262.96;8187.73;1344.1;1380.6;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.95;0.64;0.18;-1233.00;-0.26;5.64
XX/06/21;05:14:35;DESCENT;AIR;AIR;AIR;3993;4012.00;1013.0;3755;2054;28.00;-31.227.112;-60.251.961;265;240;159;189.67;0.388;-541;0.99;-0.00;-0.01;-3;-72.77;0;-3.6;52962;0;4.92;4.0;0.0;4.39;-3.38;34.9;35.6;75.8;74.6;563;577;IDLE;IDLE;16451.4;8263.33;8188.11;1338.0;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.30;-3.95;0.70;0.29;-1232.40;-0.33;5.64
XX/06/21;05:14:36;DESCENT;AIR;AIR;AIR;3985;4004.00;1013.0;3747;2054;27.75;-31.214.905;-60.252.525;264;240;159;189.67;0.388;-521;0.98;-0.01;-0.01;-3;0.00;0;-3.5;52962;0;4.92;4.0;0.0;4.57;-3.34;34.9;35.6;74.3;74.6;563;577;IDLE;IDLE;16452.2;8263.70;8188.50;1344.1;1380.6;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;0.35;-0.11;-1233.00;-0.33;5.64
XX/06/21;05:14:37;DESCENT;AIR;AIR;AIR;3977;3996.00;1013.0;3739;2054;27.75;-31.202.698;-60.253.323;264;239;159;189.67;0.386;-507;0.99;-0.00;-0.00;-2;-72.77;0;-3.5;52962;0;4.92;4.2;0.2;4.75;-3.30;34.9;35.6;75.7;74.6;563;577;IDLE;IDLE;16452.9;8264.08;8188.88;1344.1;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.45;-0.64;-1.04;1232.40;-0.33;5.64
XX/06/21;05:14:38;DESCENT;AIR;AIR;AIR;3969;3989.00;1013.0;3731;2054;27.75;-31.191.254;-60.253.628;263;238;159;189.67;0.386;-498;1.01;-0.00;-0.00;-2;-180.0;0;-3.5;52962;0;5.98;4.4;0.2;5.10;-3.26;34.8;35.5;74.2;74.6;563;577;IDLE;IDLE;16453.7;8264.45;8189.27;1344.1;1398.8;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.36;-1.86;-2.27;-1233.00;-0.33;5.64
XX/06/21;05:14:39;DESCENT;AIR;AIR;AIR;3962;3982.00;1013.0;3724;2054;27.75;-31.179.810;-60.254.059;262;238;159;189.67;0.384;-482;1.04;-0.01;-0.00;-2;-72.77;0;-3.4;52962;0;7.73;4.7;0.3;5.27;-3.23;34.9;35.5;76.0;74.6;564;578;IDLE;IDLE;16454.4;8264.82;8189.66;1344.1;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.99;-3.16;-2.97;-3.38;616.50;-0.58;5.64
XX/06/21;05:14:40;DESCENT;AIR;AIR;AIR;3957;3977.00;1013.0;3719;2054;27.75;-31.167.603;-60.254.486;261;237;159;189.67;0.382;-442;1.04;-0.02;0.00;-1;0.00;0;-3.5;52962;0;9.49;5.1;0.3;5.45;-3.20;34.9;35.5;74.2;74.6;564;577;IDLE;IDLE;16455.2;8265.20;8190.04;1344.1;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.79;-3.41;-3.62;-3.97;-1233.00;-0.65;5.73
XX/06/21;05:14:41;DESCENT;AIR;AIR;AIR;3953;3973.00;1013.0;3715;2054;27.75;-31.156.158;-60.254.528;260;236;159;189.67;0.380;-385;1.05;-0.02;0.00;0;-72.77;0;-3.6;52962;0;12.30;5.4;0.3;5.45;-3.17;34.9;35.5;76.0;74.6;564;578;IDLE;IDLE;16456.0;8265.57;8190.43;1338.0;1404.9;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.50;-3.73;-4.14;616.50;-0.65;5.85
XX/06/21;05:14:42;DESCENT;AIR;AIR;AIR;3950;3970.00;1013.0;3712;2054;27.50;-31.144.714;-60.254.688;258;235;159;189.67;0.380;-327;1.04;-0.02;0.01;0;-180.0;0;-3.9;52962;0;14.41;5.6;0.2;5.45;-3.14;34.8;35.5;74.6;74.6;564;578;IDLE;IDLE;16456.7;8265.94;8190.82;1344.1;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.55;-3.73;-4.14;1232.40;-0.65;5.94
XX/06/21;05:14:43;DESCENT;AIR;AIR;AIR;3949;3969.00;1013.0;3711;2054;27.50;-31.132.507;-60.255.196;257;234;159;189.67;0.378;-259;1.04;-0.02;0.01;2;-72.77;0;-4.2;52962;0;17.58;5.8;0.1;5.63;-3.11;34.8;35.5;74.8;74.6;564;579;IDLE;IDLE;16457.5;8266.31;8191.20;1344.1;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.64;-3.60;-3.73;-4.14;-1233.00;-0.58;6.03
XX/06/21;05:14:44;DESCENT;AIR;AIR;AIR;3948;3968.00;1013.0;3710;2054;27.50;-31.120.300;-60.255.665;255;232;159;189.67;0.376;-193;1.06;-0.02;0.01;4;0.00;0;-4.6;52962;0;20.04;6.0;0.1;5.80;-3.09;34.8;35.5;75.7;74.6;564;579;IDLE;IDLE;16458.2;8266.69;8191.59;1344.1;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.59;-3.60;-3.73;-4.20;616.50;-0.58;6.12
XX/06/21;05:14:45;DESCENT;AIR;AIR;AIR;3948;3967.00;1013.0;3710;2054;27.25;-31.108.856;-60.256.134;254;231;159;189.67;0.374;-139;1.07;-0.02;0.01;5;-72.77;0;-4.9;52962;0;23.20;6.2;0.1;6.15;-3.06;34.8;35.4;74.0;74.6;564;578;IDLE;IDLE;16459.0;8267.06;8191.98;1344.1;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.70;-3.44;-3.91;-1233.00;-0.58;6.24
XX/06/21;05:14:46;DESCENT;AIR;AIR;AIR;3947;3967.00;1013.0;3709;2054;27.25;-31.097.412;-60.256.287;252;230;159;189.67;0.372;-103;1.08;-0.02;0.02;7;-180.0;0;-5.3;52962;0;25.31;6.3;0.2;6.33;-3.05;34.8;35.4;76.0;74.6;564;579;IDLE;IDLE;16459.8;8267.43;8192.36;1344.1;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.80;-2.16;-2.62;616.50;-0.58;6.33
XX/06/21;05:14:47;DESCENT;AIR;AIR;AIR;3948;3967.00;1013.0;3710;2054;27.25;-31.085.205;-60.256.447;250;229;159;189.67;0.370;-69;1.08;-0.02;0.02;9;-72.77;0;-5.5;52962;0;27.07;6.3;0.0;6.33;-3.04;34.8;35.5;74.6;74.6;565;579;IDLE;IDLE;16460.5;8267.81;8192.75;1350.2;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.80;-0.87;-1.40;-1233.00;-0.52;6.39
XX/06/21;05:14:48;DESCENT;AIR;AIR;AIR;3948;3968.00;1013.0;3710;2054;27.00;-31.073.761;-60.256.611;248;228;159;189.67;0.368;-36;1.09;-0.02;0.02;12;0.00;0;-5.9;52962;0;27.07;6.3;0.0;6.50;-3.03;34.8;35.4;74.4;74.6;565;579;IDLE;IDLE;16461.3;8268.18;8193.13;1344.1;1386.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.80;0.94;0.41;-1233.00;-0.39;6.39
XX/06/21;05:14:49;DESCENT;AIR;AIR;AIR;3948;3967.00;1013.0;3710;2054;27.00;-31.062.317;-60.256.786;247;227;159;189.63;0.368;-24;1.09;-0.01;0.02;14;-72.77;0;-6.2;52943;0;26.37;6.2;-0.1;6.33;-3.03;34.8;35.4;76.3;74.6;566;580;IDLE;IDLE;16462.0;8268.55;8193.52;1344.1;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.85;2.45;1.87;616.50;-0.20;6.39
XX/06/21;05:14:50;DESCENT;AIR;AIR;AIR;3948;3966.00;1013.0;3710;2054;27.00;-31.050.110;-60.256.935;245;226;159;189.63;0.366;-16;1.07;-0.01;0.02;16;-180.0;0;-6.2;52943;0;24.96;6.0;-0.1;6.33;-3.03;34.8;35.4;74.6;74.6;565;580;IDLE;IDLE;16462.8;8268.93;8193.91;1350.2;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.85;3.68;3.10;1232.40;0.06;6.39
XX/06/21;05:14:51;DESCENT;AIR;AIR;AIR;3947;3966.00;1013.0;3709;2054;26.75;-31.038.666;-60.257.439;243;225;159;189.63;0.364;-21;1.06;-0.01;0.02;18;-72.77;0;-6.3;52943;0;22.50;6.0;-0.0;6.50;-3.03;34.8;35.4;74.6;74.6;566;580;IDLE;IDLE;16463.5;8269.30;8194.29;1338.0;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.35;-3.80;4.50;3.92;-1233.00;0.19;6.39
XX/06/21;05:14:52;DESCENT;AIR;AIR;AIR;3945;3965.00;1013.0;3707;2054;26.75;-31.027.222;-60.257.931;241;224;159;189.63;0.362;-44;1.06;0.00;0.02;20;0.00;0;-6.3;52943;0;20.04;6.0;0.1;6.50;-3.03;34.8;35.4;76.2;74.6;566;580;IDLE;IDLE;16464.3;8269.68;8194.68;1350.2;1392.7;5552.0;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.90;5.09;4.50;616.50;0.38;6.39
XX/06/21;05:14:53;DESCENT;AIR;AIR;AIR;3944;3964.00;1013.0;3706;2054;26.75;-31.016.541;-60.258.266;240;223;159;189.63;0.360;-59;1.05;0.00;0.02;21;-72.77;0;-6.2;52943;0;16.88;6.0;0.0;6.50;-3.06;34.7;35.4;74.0;74.6;566;580;IDLE;IDLE;16465.1;8270.05;8195.06;1338.0;1386.7;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.15;-4.05;5.26;4.68;1232.40;0.38;6.42
XX/06/21;05:14:54;DESCENT;AIR;AIR;AIR;3943;3963.00;1013.0;3705;2054;26.75;-31.005.096;-60.258.595;238;222;159;189.63;0.360;-59;1.03;0.00;0.02;22;-180.0;0;-5.9;52943;0;14.06;6.0;0.0;6.33;-3.08;34.8;35.4;74.4;74.6;566;580;IDLE;IDLE;16465.8;8270.42;8195.45;1350.2;1392.7;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.10;-4.15;5.32;4.73;-1233.00;0.38;6.42
XX/06/21;05:14:55;DESCENT;AIR;AIR;AIR;3942;3962.00;1013.0;3704;2054;26.50;-30.993.652;-60.258.926;237;221;159;189.63;0.358;-60;1.02;0.01;0.02;24;-72.77;0;-5.6;52943;0;10.20;6.2;0.1;6.33;-3.08;34.7;35.4;76.1;74.6;566;580;IDLE;IDLE;16466.6;8270.79;8195.84;1331.9;1392.7;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.00;-4.20;5.20;4.68;616.50;0.32;6.42
XX/06/21;05:14:56;DESCENT;AIR;AIR;AIR;3941;3961.00;1013.0;3703;2054;26.50;-30.982.971;-60.259.251;235;220;159;189.63;0.356;-60;1.00;0.00;0.02;24;0.00;0;-5.3;52943;0;7.03;6.2;0.0;6.33;-3.08;34.7;35.4;73.9;74.6;566;580;IDLE;IDLE;16467.3;8271.17;8196.22;1344.1;1386.7;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.10;-4.10;5.20;4.68;-1233.00;0.32;6.36
XX/06/21;05:14:57;DESCENT;AIR;AIR;AIR;3941;3960.00;1013.0;3703;2054;26.25;-30.971.527;-60.258.495;234;219;159;189.63;0.354;-50;1.00;0.01;0.02;24;-72.77;0;-4.9;52943;0;3.52;6.3;0.2;6.33;-3.07;34.7;35.4;75.5;74.6;567;580;IDLE;IDLE;16468.1;8271.54;8196.61;1344.1;1392.7;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.25;-3.85;5.38;4.79;616.50;0.38;6.27
XX/06/21;05:14:58;DESCENT;AIR;AIR;AIR;3941;3960.00;1013.0;3703;2054;26.25;-30.960.846;-60.257.736;233;218;159;189.63;0.352;-33;0.99;0.01;0.02;24;-180.0;0;-4.7;52943;0;0.35;6.3;0.0;6.33;-3.07;34.8;35.4;74.9;74.6;568;580;IDLE;IDLE;16468.9;8271.91;8197.00;1350.2;1398.8;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.70;5.61;5.03;-1233.00;0.44;6.21
XX/06/21;05:14:59;DESCENT;AIR;AIR;AIR;3940;3960.00;1013.0;3702;2054;26.25;-30.950.165;-60.256.973;232;217;159;189.63;0.352;-32;0.98;0.01;0.02;24;-72.77;0;-4.4;52943;0;-2.81;6.3;0.0;6.50;-3.08;36.6;36.3;75.8;75.5;575;589;IDLE;IDLE;16469.7;8272.32;8197.43;1453.6;1538.7;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.55;5.73;5.20;616.50;0.44;6.21
XX/06/21;05:15:00;DESCENT;AIR;AIR;AIR;3940;3960.00;1013.0;3702;2054;26.00;-30.938.721;-60.256.210;231;216;159;189.63;0.350;-32;0.99;0.02;0.03;24;0.00;0;-4.1;52943;0;-5.63;6.5;0.2;6.50;-3.09;40.1;39.7;78.0;78.6;611;625;IDLE;IDLE;16470.7;8272.80;8197.94;1745.5;1855.0;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.45;5.84;5.32;-1233.00;0.51;6.21
XX/06/21;05:15:01;DESCENT;AIR;AIR;AIR;3940;3960.00;1013.0;3702;2054;26.00;-30.928.040;-60.255.447;230;216;159;189.63;0.350;-21;1.00;0.02;0.03;23;-72.77;0;-3.9;52943;0;-8.44;6.7;0.3;6.68;-3.11;44.6;43.6;81.5;81.8;637;645;IDLE;IDLE;16471.8;8273.35;8198.50;1976.6;2000.9;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.41;5.90;5.32;616.50;0.32;6.21
XX/06/21;05:15:02;DESCENT;AIR;AIR;AIR;3941;3961.00;1013.0;3703;2054;26.00;-30.916.595;-60.255.905;229;215;159;189.63;0.348;-4;1.02;0.02;0.04;22;-180.0;0;-3.4;52943;0;-11.60;6.9;0.3;6.86;-3.14;48.7;47.4;83.4;83.4;623;634;IDLE;IDLE;16472.9;8273.91;8199.08;2013.1;2080.0;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.74;-3.31;5.90;5.38;-1233.00;0.06;6.21
XX/06/21;05:15:03;DESCENT;AIR;AIR;AIR;3942;3962.00;1013.0;3704;2054;25.75;-30.905.914;-60.256.367;229;215;159;189.63;0.346;17;1.03;0.02;0.05;21;-72.77;0;-2.9;52943;0;-14.77;7.0;0.3;7.21;-3.16;52.2;51.6;83.8;84.5;610;625;IDLE;IDLE;16474.2;8274.51;8199.69;2140.8;2213.8;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.89;-3.21;5.67;5.09;1232.40;-0.26;6.21
XX/06/21;05:15:04;DESCENT;AIR;AIR;AIR;3945;3965.00;1013.0;3707;2054;25.75;-30.895.233;-60.256.824;229;214;159;189.63;0.346;51;1.04;0.01;0.06;19;0.00;0;-2.4;52943;0;-19.34;7.0;0.1;7.21;-3.18;54.7;54.4;85.3;85.2;602;618;IDLE;IDLE;16475.4;8275.13;8200.34;2256.4;2329.4;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.94;-3.11;4.15;3.57;1232.40;-0.33;6.21
XX/06/21;05:15:05;DESCENT;AIR;AIR;AIR;3947;3967.00;1013.0;3709;2054;25.75;-30.884.552;-60.257.282;228;213;159;189.63;0.344;84;1.05;0.01;0.07;17;-72.77;0;-2.0;52943;0;-21.45;7.2;0.1;7.38;-3.20;56.4;56.9;86.4;85.7;599;613;IDLE;IDLE;16476.8;8275.79;8201.02;2371.9;2451.0;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.94;-3.16;2.81;2.28;-1233.00;-0.33;6.21
XX/06/21;05:15:06;DESCENT;AIR;AIR;AIR;3950;3970.00;1013.0;3712;2054;25.75;-30.873.871;-60.257.736;228;213;159;189.63;0.344;106;1.06;0.01;0.07;15;-180.0;0;-1.7;52943;0;-23.20;7.2;0.0;7.38;-3.22;57.9;58.1;86.9;86.2;599;610;CLIMB;CLIMB;16478.2;8276.48;8201.72;2475.3;2542.2;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.84;-3.26;1.87;1.40;-1233.00;-0.52;6.30
XX/06/21;05:15:07;DESCENT;AIR;AIR;AIR;3953;3973.00;1013.0;3715;2054;25.75;-30.862.427;-60.258.194;228;212;159;189.63;0.344;130;1.06;0.01;0.08;13;-72.77;0;-1.3;52943;0;-23.91;7.0;-0.1;7.56;-3.26;59.4;59.5;86.5;86.5;602;609;CLIMB;CLIMB;16479.6;8277.20;8202.45;2578.7;2609.1;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.69;-3.41;1.34;0.88;-1233.00;-0.58;6.39
XX/06/21;05:15:08;DESCENT;AIR;AIR;AIR;3955;3975.00;1013.0;3717;2054;25.50;-30.851.746;-60.258.648;228;212;159;189.63;0.342;137;1.07;0.01;0.08;10;0.00;0;-1.1;52943;0;-24.26;7.0;-0.0;7.56;-3.31;60.2;60.1;87.4;86.8;602;609;CLIMB;CLIMB;16481.1;8277.93;8203.19;2651.7;2670.0;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.23;0.76;821.20;-0.65;6.48
XX/06/21;05:15:09;DESCENT;AIR;AIR;AIR;3958;3978.00;1013.0;3720;2054;25.50;-30.841.064;-60.259.254;229;211;159;189.63;0.342;141;1.07;0.01;0.08;8;-72.77;0;-0.9;52943;0;-24.61;7.0;-0.0;7.56;-3.36;60.7;60.8;88.0;87.0;602;610;CLIMB;CLIMB;16482.6;8278.68;8203.94;2688.2;2712.5;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;1.17;0.70;-1233.00;-0.71;6.48
XX/06/21;05:15:10;DESCENT;AIR;AIR;AIR;3960;3980.00;1013.0;3722;2054;25.50;-30.830.383;-60.259.861;229;211;159;189.63;0.342;144;1.07;0.01;0.08;6;-180.0;0;-0.8;52943;0;-25.31;6.9;-0.2;7.56;-3.42;61.4;62.0;87.0;87.4;603;613;CLIMB;CLIMB;16484.1;8279.44;8204.72;2730.8;2803.8;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;0.82;0.35;616.50;-0.65;6.48
XX/06/21;05:15:11;DESCENT;AIR;AIR;AIR;3962;3982.00;1013.0;3724;2054;25.50;-30.819.702;-60.260.468;229;211;159;189.63;0.340;136;1.06;0.01;0.09;4;-72.77;0;-0.7;52943;0;-25.66;6.9;-0.0;7.73;-3.50;62.9;63.7;87.2;87.8;609;616;CLIMB;CLIMB;16485.7;8280.22;8205.53;2815.9;2901.1;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;0.76;0.29;-1233.00;-0.58;6.48
XX/06/21;05:15:12;DESCENT;AIR;AIR;AIR;3964;3984.00;1013.0;3726;2054;25.50;-30.809.021;-60.261.070;229;211;159;189.63;0.340;131;1.07;0.01;0.09;1;0.00;0;-0.5;52943;0;-25.66;6.9;-0.0;7.91;-3.59;64.0;64.6;89.6;88.1;613;617;CLIMB;CLIMB;16487.3;8281.03;8206.35;2907.2;2961.9;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.60;0.70;0.23;1232.40;-0.58;6.48
XX/06/21;05:15:13;DESCENT;AIR;AIR;AIR;3966;3986.00;1013.0;3728;2054;25.50;-30.798.340;-60.260.368;230;210;159;189.63;0.340;127;1.08;0.00;0.10;-1;-72.77;0;-0.4;52943;0;-26.02;6.9;-0.0;7.91;-3.70;64.8;65.3;88.2;88.3;617;619;CLIMB;CLIMB;16489.0;8281.86;8207.19;2992.3;3028.8;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;0.47;-0.11;-1233.00;-0.65;6.48
XX/06/21;05:15:14;DESCENT;AIR;AIR;AIR;3967;3987.00;1013.0;3729;2054;25.50;-30.787.659;-60.259.659;230;210;159;189.63;0.340;115;1.08;0.01;0.10;-3;-180.0;0;-0.5;52943;0;-26.02;6.9;-0.0;7.91;-3.78;65.3;66.2;90.0;88.6;621;622;CLIMB;CLIMB;16490.7;8282.71;8208.05;3053.1;3083.5;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;0.47;0.00;1232.40;-0.58;6.48
XX/06/21;05:15:15;DESCENT;AIR;AIR;AIR;3968;3988.00;1013.0;3730;2054;25.50;-30.776.978;-60.258.938;231;210;159;189.63;0.340;97;1.07;0.01;0.10;-5;-72.77;0;-0.5;52943;0;-26.02;6.9;-0.0;7.73;-3.88;65.9;66.5;88.4;88.7;625;624;CLIMB;CLIMB;16492.4;8283.57;8208.92;3107.9;3132.2;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.54;-3.65;0.76;0.23;-1233.00;-0.52;6.48
XX/06/21;05:15:16;DESCENT;AIR;AIR;AIR;3969;3989.00;1013.0;3731;2054;25.50;-30.767.059;-60.258.362;231;210;159;189.63;0.340;85;1.08;0.01;0.10;-7;0.00;0;-0.5;52943;0;-25.66;6.9;-0.0;7.91;-3.95;66.8;66.8;90.7;88.7;630;626;CLIMB;CLIMB;16494.2;8284.45;8209.80;3174.8;3156.5;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.50;-3.65;0.88;0.35;616.50;-0.45;6.48
XX/06/21;05:15:17;DESCENT;AIR;AIR;AIR;3970;3990.00;1013.0;3732;2054;25.50;-30.757.141;-60.257.450;232;210;159;189.63;0.340;77;1.08;0.01;0.11;-9;-72.77;0;-0.4;52943;0;-25.66;6.9;-0.0;7.91;-3.98;67.6;66.7;89.9;88.8;633;627;CLIMB;CLIMB;16496.0;8285.35;8210.67;3217.3;3138.3;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.45;-3.70;0.94;0.41;1232.40;-0.52;6.48
XX/06/21;05:15:18;DESCENT;AIR;AIR;AIR;3971;3991.00;1013.0;3733;2054;25.50;-30.747.223;-60.257.984;233;210;159;189.63;0.340;71;1.08;0.01;0.11;-12;-180.0;0;-0.4;52943;0;-25.31;6.9;-0.0;7.73;-3.98;68.9;66.7;88.7;88.8;632;627;CLIMB;CLIMB;16497.8;8286.25;8211.55;3266.0;3156.5;5515.7;2;AP ENGAGED;AT ENGAGED;0;0;-;-4.40;-3.75;0.94;0.41;-1233.00;-0.52;6.48
