DATE;TIME;FPHASE;LDGL;LDGR;LDGNOS;ALTSTDC;ALTQNH;BAROCOR1;HEIGHT;RALT;TAT;LATP;LONP;GS;CAS;VAPP;VLS;MACH;IVV;VRTG;LATG;LONG;HEAD;WINDIR;WINSPD;DRIFT;GW;FLAP;ROLL;PITCH;PITCHRATE;AOAL;LOCDEV;N21;N22;EGT1;EGT2;THREV1;THREV2;FBURN;FBURN1;FBURN2;FF1;FF2;FQTY;AP_EGD;GPWS;GPWSM;TCAS
XX/06/18;05:20:27;FINAL APPROACH;AIR;AIR;AIR;5019;5019.00;1013.0;3143;2054;20.75;-22.902.298;-47.256.401;203;183;138;120.59;0.302;-2483;2.50;0.01;-0.08;-165;-72.77;0;-1.6;40025;15;-27.07;-2.8;0.3;3.16;4.04;78.5;77.5;511;516;IDLE;IDLE;8787.30;4382.34;4404.96;791.07;820.10;5152.8;-;-;-;-
XX/06/18;05:20:28;FINAL APPROACH;AIR;AIR;AIR;4980;4980.00;1013.0;3104;2054;20.75;-22.903.289;-47.256.283;203;183;138;120.59;0.302;-2456;2.40;0.00;-0.09;-168;-180.0;0;-1.4;40025;15;-26.72;-2.6;0.1;2.64;3.94;76.1;77.4;510;516;IDLE;IDLE;8787.75;4382.56;4405.19;791.07;820.10;5152.8;-;-;-;-
XX/06/18;05:20:29;FINAL APPROACH;AIR;AIR;AIR;4945;4945.00;1013.0;3069;2054;20.75;-22.904.205;-47.256.165;203;183;138;120.59;0.302;-2378;2.30;-0.00;-0.10;-171;-72.77;0;-1.1;40025;15;-26.37;-2.6;0.0;2.99;3.83;77.0;77.5;510;516;IDLE;IDLE;8788.20;4382.78;4405.42;791.07;816.47;5152.8;AP2 EGD;-;-;-
XX/06/18;05:20:30;FINAL APPROACH;AIR;AIR;AIR;4911;4911.00;1013.0;3035;2054;20.75;-22.905.120;-47.256.046;203;183;138;120.59;0.302;-2276;2.45;-0.01;-0.09;-174;0.00;0;-0.9;40025;15;-26.02;-1.9;0.6;2.99;3.69;78.1;77.5;510;516;IDLE;IDLE;8788.65;4383.00;4405.65;791.07;823.72;5152.8;AP1+2 EGD;-;-;-
XX/06/18;05:20:31;FINAL APPROACH;AIR;AIR;AIR;4881;4881.00;1013.0;3005;2054;20.75;-22.905.960;-47.255.688;203;183;138;120.59;0.300;-2159;2.79;-0.01;-0.09;-177;-72.77;0;-1.0;40025;15;-24.61;-1.4;0.5;2.99;3.53;76.4;77.4;509;515;IDLE;IDLE;8789.09;4383.22;4405.87;791.07;816.47;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:32;FINAL APPROACH;AIR;AIR;AIR;4855;4855.00;1013.0;2979;2054;20.50;-22.906.875;-47.255.325;203;183;138;120.59;0.300;-2001;2.41;-0.01;-0.09;180;-180.0;0;-1.1;40025;15;-23.91;-0.7;0.7;2.81;3.39;78.4;77.4;509;515;IDLE;IDLE;8789.54;4383.44;4406.10;794.69;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:33;FINAL APPROACH;AIR;AIR;AIR;4831;4831.00;1013.0;2955;2054;20.25;-22.907.791;-47.254.967;202;182;138;120.59;0.300;-1835;2.34;-0.00;-0.10;178;-72.77;0;-1.2;40025;15;-23.91;-0.4;0.5;2.64;3.24;77.1;77.4;509;515;IDLE;IDLE;8789.99;4383.66;4406.33;791.07;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:34;FINAL APPROACH;AIR;AIR;AIR;4810;4810.00;1013.0;2934;2054;20.00;-22.908.630;-47.254.456;201;181;138;120.59;0.298;-1675;2.30;0.00;-0.10;175;0.00;0;-1.1;40025;15;-22.50;0.2;0.6;2.81;3.18;77.3;77.4;508;515;IDLE;IDLE;8790.44;4383.88;4406.56;791.07;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:35;FINAL APPROACH;AIR;AIR;AIR;4792;4792.00;1013.0;2916;2054;20.00;-22.909.469;-47.253.918;200;180;138;120.59;0.296;-1509;2.32;0.00;-0.09;173;-72.77;0;-1.0;40025;15;-21.80;0.7;0.5;2.81;3.10;78.3;77.4;508;514;IDLE;IDLE;8790.89;4384.10;4406.79;791.07;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:36;FINAL APPROACH;AIR;AIR;AIR;4777;4777.00;1013.0;2901;2054;19.75;-22.910.308;-47.253.464;199;179;138;120.59;0.294;-1337;2.28;0.00;-0.09;171;-180.0;0;-0.8;40025;15;-21.80;1.2;0.5;2.81;2.99;75.9;77.4;508;514;IDLE;IDLE;8791.34;4384.32;4407.02;791.07;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:37;FINAL APPROACH;AIR;AIR;AIR;4765;4765.00;1013.0;2889;2054;19.50;-22.911.071;-47.253.014;197;178;138;120.59;0.292;-1163;2.27;0.00;-0.09;168;-72.77;0;-0.6;40025;15;-21.09;1.6;0.3;2.81;2.86;78.4;77.3;508;514;IDLE;IDLE;8791.79;4384.54;4407.25;791.07;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:38;FINAL APPROACH;AIR;AIR;AIR;4755;4755.00;1013.0;2879;2054;19.50;-22.911.834;-47.252.392;196;177;138;120.59;0.290;-997;2.15;-0.00;-0.09;166;0.00;0;-0.5;40025;15;-18.63;1.8;0.1;2.29;2.75;77.1;77.4;507;514;IDLE;IDLE;8792.23;4384.76;4407.48;791.07;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:39;FINAL APPROACH;AIR;AIR;AIR;4746;4746.00;1013.0;2870;2054;19.25;-22.912.597;-47.251.766;194;175;138;120.59;0.288;-856;2.03;-0.01;-0.10;164;-72.77;0;-0.4;40025;15;-16.88;1.4;-0.2;2.11;2.62;76.0;77.3;507;513;IDLE;IDLE;8792.68;4384.98;4407.70;791.07;816.47;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:40;FINAL APPROACH;AIR;AIR;AIR;4737;4737.00;1013.0;2861;2054;19.25;-22.913.360;-47.251.308;192;174;138;120.59;0.284;-752;2.00;-0.01;-0.09;162;-180.0;0;-0.3;40025;15;-15.82;1.2;-0.1;2.46;2.53;76.9;77.3;507;514;IDLE;IDLE;8793.13;4385.20;4407.93;791.07;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:41;FINAL APPROACH;AIR;AIR;AIR;4727;4727.00;1013.0;2851;2054;19.00;-22.914.047;-47.250.656;191;173;138;120.59;0.282;-692;2.01;-0.01;-0.09;161;-72.77;0;-0.3;40025;15;-15.82;1.4;0.1;2.46;2.43;77.0;77.3;507;514;IDLE;IDLE;8793.58;4385.42;4408.16;794.69;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:42;FINAL APPROACH;AIR;AIR;AIR;4717;4717.00;1013.0;2841;2054;19.00;-22.914.733;-47.250.034;189;171;138;120.59;0.280;-662;1.99;-0.01;-0.09;159;0.00;0;-0.3;40025;15;-14.77;1.4;0.0;2.46;2.37;78.3;77.3;507;513;IDLE;IDLE;8794.03;4385.64;4408.39;791.07;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:43;FINAL APPROACH;AIR;AIR;AIR;4707;4707.00;1013.0;2831;2054;18.75;-22.915.420;-47.249.371;188;171;138;120.59;0.280;-641;1.96;-0.00;-0.09;158;-72.77;0;-0.3;40025;15;-13.36;1.4;0.0;2.64;2.30;78.5;77.3;507;514;IDLE;IDLE;8794.48;4385.86;4408.62;794.69;823.72;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:44;FINAL APPROACH;AIR;AIR;AIR;4697;4697.00;1013.0;2821;2054;18.50;-22.916.030;-47.248.646;186;170;138;120.59;0.278;-628;1.99;-0.01;-0.09;156;-180.0;0;-0.1;40025;15;-11.25;1.2;-0.1;2.46;2.26;78.5;77.3;507;513;IDLE;IDLE;8794.93;4386.08;4408.85;791.07;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:45;FINAL APPROACH;AIR;AIR;AIR;4685;4685.00;1013.0;2809;2054;18.50;-22.916.641;-47.248.035;185;169;138;120.59;0.276;-638;1.91;-0.01;-0.09;155;-72.77;0;0.1;40025;15;-10.20;0.7;-0.5;2.29;2.21;77.5;77.3;508;513;IDLE;IDLE;8795.38;4386.30;4409.08;794.69;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:46;FINAL APPROACH;AIR;AIR;AIR;4672;4672.00;1013.0;2796;2054;18.50;-22.917.251;-47.247.406;184;168;138;120.59;0.274;-675;1.88;-0.01;-0.09;154;0.00;0;0.1;40025;15;-9.14;0.4;-0.4;2.29;2.17;77.8;77.1;508;513;IDLE;IDLE;8795.82;4386.52;4409.30;794.69;816.47;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:47;FINAL APPROACH;AIR;AIR;AIR;4658;4658.00;1013.0;2782;2054;18.25;-22.917.861;-47.246.796;183;167;138;120.59;0.274;-720;1.89;-0.01;-0.09;153;-72.77;0;0.1;40025;15;-7.73;0.2;-0.2;2.46;2.12;77.6;77.1;507;513;IDLE;IDLE;8796.27;4386.74;4409.53;798.32;816.47;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:48;FINAL APPROACH;AIR;AIR;AIR;4643;4643.00;1013.0;2767;2054;18.25;-22.918.552;-47.246.185;182;167;138;120.59;0.272;-769;1.91;-0.01;-0.08;152;-180.0;0;0.2;40025;15;-6.33;0.0;-0.2;2.64;2.09;78.1;77.1;508;513;IDLE;IDLE;8796.72;4386.96;4409.76;798.32;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:49;FINAL APPROACH;AIR;AIR;AIR;4625;4625.00;1013.0;2749;2054;18.25;-22.919.164;-47.245.529;181;166;138;120.59;0.272;-842;1.90;-0.01;-0.08;152;-72.77;0;0.3;40025;15;-4.57;-0.2;-0.1;2.46;2.06;78.3;77.1;508;512;IDLE;IDLE;8797.17;4387.19;4409.99;798.32;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:50;FINAL APPROACH;AIR;AIR;AIR;4606;4606.00;1013.0;2730;2054;18.25;-22.919.696;-47.244.865;180;166;138;120.59;0.272;-931;1.83;-0.02;-0.09;151;0.00;0;0.3;40025;15;-3.16;-0.7;-0.4;2.46;2.04;77.9;77.1;508;513;IDLE;IDLE;8797.62;4387.41;4410.22;794.69;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:51;FINAL APPROACH;AIR;AIR;AIR;4586;4586.00;1013.0;2710;2054;18.25;-22.920.232;-47.244.156;179;165;138;120.59;0.270;-1010;1.85;-0.02;-0.08;151;-72.77;0;0.4;40025;15;-1.41;-1.1;-0.2;2.64;2.03;77.4;77.1;508;513;IDLE;IDLE;8798.07;4387.63;4410.45;798.32;830.98;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:52;FINAL APPROACH;AIR;AIR;AIR;4563;4563.00;1013.0;2687;2054;18.25;-22.920.764;-47.243.492;179;165;138;120.59;0.270;-1102;1.88;-0.02;-0.08;150;-180.0;0;0.4;40025;15;0.35;-1.1;-0.0;2.64;2.01;77.4;77.1;508;513;IDLE;IDLE;8798.53;4387.85;4410.68;798.32;823.72;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:53;FINAL APPROACH;AIR;AIR;AIR;4541;4541.00;1013.0;2665;2054;18.25;-22.921.295;-47.242.783;178;165;138;120.59;0.270;-1184;1.91;-0.03;-0.08;150;-72.77;0;0.5;40025;15;2.11;-1.4;-0.2;2.81;1.99;76.8;77.1;509;513;IDLE;IDLE;8798.98;4388.07;4410.91;794.69;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:54;FINAL APPROACH;AIR;AIR;AIR;4516;4516.00;1013.0;2640;2054;18.25;-22.921.983;-47.242.123;178;165;138;120.59;0.270;-1259;1.91;-0.03;-0.08;150;0.00;0;0.6;40025;15;2.11;-1.6;-0.2;2.81;1.97;76.5;77.1;508;513;IDLE;IDLE;8799.43;4388.29;4411.14;798.32;823.72;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:55;FINAL APPROACH;AIR;AIR;AIR;4490;4490.00;1013.0;2614;2054;18.25;-22.922.594;-47.241.413;177;165;138;120.59;0.270;-1348;1.91;-0.02;-0.08;151;-72.77;0;0.4;40025;15;2.11;-1.8;-0.2;2.81;1.96;76.4;77.1;509;513;IDLE;IDLE;8799.88;4388.51;4411.36;798.32;823.72;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:56;FINAL APPROACH;AIR;AIR;AIR;4463;4463.00;1013.0;2587;2054;18.25;-22.923.204;-47.240.753;177;164;138;120.59;0.268;-1428;1.91;-0.02;-0.08;151;-180.0;0;0.2;40025;15;2.81;-1.9;-0.2;2.99;1.94;76.0;77.1;508;513;IDLE;IDLE;8800.33;4388.73;4411.59;798.32;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:57;FINAL APPROACH;AIR;AIR;AIR;4435;4435.00;1013.0;2559;2054;18.25;-22.923.738;-47.240.040;177;164;138;120.59;0.268;-1501;1.93;-0.02;-0.08;152;-72.77;0;0.1;40025;15;3.87;-2.1;-0.2;2.81;1.93;76.1;77.0;508;513;IDLE;IDLE;8800.78;4388.96;4411.82;798.32;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:58;FINAL APPROACH;AIR;AIR;AIR;4406;4406.00;1013.0;2530;2054;18.25;-22.924.272;-47.239.380;177;165;138;120.59;0.268;-1570;1.91;-0.02;-0.08;152;0.00;0;0.1;40025;15;3.52;-2.3;-0.2;2.81;1.90;76.0;77.1;509;513;IDLE;IDLE;8801.23;4389.18;4412.05;798.32;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:20:59;FINAL APPROACH;AIR;AIR;AIR;4376;4376.00;1013.0;2500;2054;18.25;-22.924.804;-47.238.667;177;165;138;120.59;0.270;-1636;1.93;-0.01;-0.08;153;-72.77;0;0.1;40025;15;3.16;-2.5;-0.1;2.81;1.88;75.9;77.1;508;513;IDLE;IDLE;8801.68;4389.40;4412.28;794.69;820.10;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:00;FINAL APPROACH;AIR;AIR;AIR;4347;4347.00;1013.0;2471;2054;18.25;-22.925.415;-47.238.007;177;166;138;120.59;0.270;-1680;1.95;-0.01;-0.08;153;-180.0;0;0.1;40025;15;2.81;-2.5;0.1;2.99;1.83;76.0;77.1;508;513;IDLE;IDLE;8802.13;4389.62;4412.51;798.32;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:01;FINAL APPROACH;AIR;AIR;AIR;4315;4315.00;1013.0;2439;2054;18.25;-22.926.103;-47.237.446;177;166;138;120.59;0.270;-1730;1.97;-0.01;-0.08;153;-72.77;0;0.1;40025;15;2.11;-2.5;0.0;3.16;1.79;75.9;77.0;508;512;IDLE;IDLE;8802.58;4389.84;4412.74;798.32;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:02;FINAL APPROACH;AIR;AIR;AIR;4285;4285.00;1013.0;2409;2054;18.25;-22.926.713;-47.236.786;177;166;138;120.59;0.270;-1773;1.99;-0.01;-0.08;154;0.00;0;0.1;40025;15;1.76;-2.5;0.0;2.99;1.75;75.9;77.0;508;513;IDLE;IDLE;8803.03;4390.06;4412.97;801.95;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:03;FINAL APPROACH;AIR;AIR;AIR;4254;4254.00;1013.0;2378;2054;18.25;-22.927.324;-47.236.225;177;166;138;120.59;0.270;-1792;1.99;-0.01;-0.08;154;-72.77;0;0.2;40025;15;1.41;-2.5;0.0;2.99;1.72;76.4;77.0;508;512;IDLE;IDLE;8803.49;4390.29;4413.20;798.32;830.98;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:04;FINAL APPROACH;AIR;AIR;AIR;4223;4223.00;1013.0;2347;2054;18.25;-22.927.858;-47.235.561;177;167;138;120.59;0.270;-1814;2.02;-0.01;-0.08;154;-180.0;0;0.4;40025;15;0.70;-2.1;0.4;3.34;1.67;75.9;77.0;508;513;IDLE;IDLE;8803.94;4390.51;4413.43;798.32;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:05;FINAL APPROACH;AIR;AIR;AIR;4194;4194.00;1013.0;2318;2054;18.25;-22.928.392;-47.234.901;177;167;138;120.59;0.270;-1809;2.04;-0.01;-0.07;154;-72.77;0;0.5;40025;15;0.35;-1.8;0.4;3.52;1.63;76.8;77.0;508;512;IDLE;IDLE;8804.39;4390.73;4413.66;805.58;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:06;FINAL APPROACH;AIR;AIR;AIR;4165;4165.00;1013.0;2289;2054;18.25;-22.928.924;-47.234.291;177;166;138;120.59;0.270;-1787;2.13;-0.01;-0.07;154;0.00;0;0.7;40025;15;-0.35;-1.1;0.7;4.04;1.59;77.4;77.0;508;513;IDLE;IDLE;8804.84;4390.96;4413.89;805.58;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:07;FINAL APPROACH;AIR;AIR;AIR;4140;4140.00;1013.0;2264;2054;18.50;-22.929.534;-47.233.685;177;166;138;120.59;0.270;-1732;2.19;-0.01;-0.07;153;-72.77;0;0.8;40025;15;-0.70;-0.4;0.7;3.87;1.56;78.1;77.0;508;513;IDLE;IDLE;8805.30;4391.18;4414.12;805.58;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:08;FINAL APPROACH;AIR;AIR;AIR;4116;4116.00;1013.0;2240;2054;18.50;-22.930.223;-47.233.074;176;166;138;120.59;0.268;-1645;2.15;-0.01;-0.07;153;-180.0;0;1.0;40025;15;-1.05;0.2;0.6;4.22;1.51;77.4;77.0;508;513;IDLE;IDLE;8805.75;4391.40;4414.35;805.58;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:09;FINAL APPROACH;AIR;AIR;AIR;4097;4097.00;1013.0;2221;2054;18.50;-22.930.833;-47.232.460;176;165;138;120.59;0.268;-1528;2.19;-0.02;-0.06;153;-72.77;0;1.1;40025;15;-1.05;0.9;0.7;3.87;1.47;76.3;77.0;508;513;IDLE;IDLE;8806.21;4391.63;4414.58;805.58;838.24;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:10;FINAL APPROACH;AIR;AIR;AIR;4078;4078.00;1013.0;2202;2041;18.50;-22.931.444;-47.231.800;175;164;138;120.59;0.266;-1400;2.09;-0.02;-0.07;153;0.00;0;1.1;40025;15;-1.41;0.9;0.1;3.52;1.43;75.8;77.0;508;513;IDLE;IDLE;8806.66;4391.85;4414.81;805.58;834.61;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:11;FINAL APPROACH;AIR;AIR;AIR;4062;4062.00;1013.0;2186;2018;18.50;-22.931.978;-47.231.140;174;164;138;120.59;0.266;-1284;1.99;-0.02;-0.07;153;-72.77;0;1.2;40025;15;-1.41;0.7;-0.1;3.69;1.39;75.9;77.0;507;513;IDLE;IDLE;8807.12;4392.07;4415.04;805.58;830.98;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:12;FINAL APPROACH;AIR;AIR;AIR;4046;4046.00;1013.0;2170;1981;18.50;-22.932.512;-47.230.579;173;163;138;120.59;0.264;-1177;2.05;-0.01;-0.07;153;-180.0;0;1.1;40025;15;-1.41;1.2;0.4;3.87;1.34;76.8;77.0;508;513;IDLE;IDLE;8807.57;4392.30;4415.28;805.58;834.61;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:13;FINAL APPROACH;AIR;AIR;AIR;4031;4031.00;1013.0;2155;1971;18.50;-22.933.044;-47.229.919;172;163;138;120.59;0.264;-1096;2.06;-0.01;-0.07;153;-72.77;0;1.1;40025;15;-1.41;1.4;0.2;3.69;1.31;76.9;77.0;508;513;IDLE;IDLE;8808.03;4392.52;4415.51;805.58;834.61;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:14;FINAL APPROACH;AIR;AIR;AIR;4018;4018.00;1013.0;2142;1958;18.50;-22.933.654;-47.229.359;171;162;138;120.59;0.264;-1011;1.99;-0.01;-0.07;152;0.00;0;1.2;40025;15;-1.05;1.2;-0.2;3.52;1.29;78.0;77.0;508;513;IDLE;IDLE;8808.48;4392.74;4415.74;805.58;827.35;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:15;FINAL APPROACH;AIR;AIR;AIR;4004;4004.00;1013.0;2128;1945;18.50;-22.934.341;-47.228.703;170;162;138;120.59;0.262;-945;1.96;-0.02;-0.07;152;-72.77;0;1.4;40025;15;-1.05;1.2;-0.0;3.52;1.25;78.0;77.3;508;514;IDLE;IDLE;8808.94;4392.97;4415.98;805.58;852.75;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:16;FINAL APPROACH;AIR;AIR;AIR;3990;3990.00;1013.0;2114;1925;18.25;-22.934.873;-47.228.043;169;161;138;120.59;0.260;-910;1.95;-0.02;-0.07;152;-180.0;0;1.5;40025;15;-1.05;1.1;-0.1;3.69;1.21;76.8;78.4;508;525;IDLE;IDLE;8809.43;4393.19;4416.24;805.58;954.36;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:17;FINAL APPROACH;AIR;AIR;AIR;3976;3976.00;1013.0;2100;1891;18.25;-22.935.409;-47.227.432;168;160;138;120.59;0.260;-887;1.98;-0.01;-0.06;152;-72.77;0;1.7;40025;15;-1.05;1.2;0.2;3.87;1.16;78.4;81.9;526;556;IDLE;IDLE;8810.01;4393.45;4416.56;943.47;1150.3;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:18;FINAL APPROACH;AIR;AIR;AIR;3961;3961.00;1013.0;2085;1863;18.25;-22.935.941;-47.226.822;168;160;138;115.04;0.258;-881;2.17;-0.02;-0.06;152;0.00;0;1.8;40025;25;-1.76;1.2;0.0;2.99;1.12;80.5;83.6;544;556;IDLE;IDLE;8810.59;4393.72;4416.87;961.62;1106.7;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:19;FINAL APPROACH;AIR;AIR;AIR;3948;3948.00;1013.0;2072;1869;18.25;-22.936.475;-47.226.212;166;159;138;115.04;0.258;-868;2.18;-0.02;-0.09;151;-72.77;0;2.0;40025;25;-2.11;0.9;-0.4;1.41;1.07;79.8;83.3;528;534;IDLE;IDLE;8811.13;4393.97;4417.16;889.04;1045.0;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:20;FINAL APPROACH;AIR;AIR;AIR;3937;3937.00;1013.0;2061;1875;18.25;-22.937.007;-47.225.601;165;158;125;111.84;0.256;-819;2.04;-0.02;-0.11;151;-180.0;0;2.0;40025;30;-2.81;0.2;-0.6;0.70;1.03;81.1;83.3;520;527;IDLE;IDLE;8811.66;4394.21;4417.44;881.78;1026.9;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:21;FINAL APPROACH;AIR;AIR;AIR;3928;3928.00;1013.0;2052;1886;18.25;-22.937.542;-47.225.094;164;157;125;111.84;0.254;-747;2.06;-0.02;-0.13;150;-72.77;0;2.0;40025;30;-2.81;0.2;-0.1;0.35;0.97;79.6;81.8;518;513;IDLE;IDLE;8812.15;4394.46;4417.70;870.90;910.81;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:22;FINAL APPROACH;AIR;AIR;AIR;3922;3922.00;1013.0;2046;1896;18.00;-22.938.076;-47.224.434;162;156;125;111.84;0.252;-649;2.06;-0.01;-0.13;150;0.00;0;1.9;40025;30;-2.81;0.7;0.4;0.35;0.93;81.5;80.8;516;507;IDLE;IDLE;8812.65;4394.70;4417.95;867.27;914.44;5171.0;AP1+2 EGD;-;-;-
XX/06/18;05:21:23;FINAL APPROACH;AIR;AIR;AIR;3917;3917.00;1013.0;2041;1908;18.00;-22.938.610;-47.223.873;160;154;125;111.84;0.248;-544;2.02;-0.01;-0.13;150;-72.77;0;2.0;40025;30;-2.46;0.9;0.2;0.18;0.91;81.5;80.9;514;515;IDLE;IDLE;8813.14;4394.94;4418.21;867.27;921.70;5171.0;AP1+2 EGD;-;-;-
